Nom,Catégorie,Thème,Adresse,Téléphone,Site web,Latitude,Longitude,Lien Google Maps,Date d'import,Statut,place_id
Bel Air Mediclinic,utiles,cliniques-privees,"PQR6+MJ3, Bel Air",,,"-20,2583598","57,7615602",https://maps.google.com/?cid=6443329846565079590&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJf6RiTQDxfCERJgovc1tOa1k
Lady Sushil Ramgoolam (Belvedere) Medi Clinic,utiles,cliniques-privees,"RMC6+JRV, B23, Belveder",+230 418 1364,,"-20,1783854","57,6620418",https://maps.google.com/?cid=16309083512664424209&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJkc9pCZT4fCEREf-KqAuBVeI
Premium Care Clinic phoenix,utiles,cliniques-privees,"Beaux-Songes Link Road, Vacoas-Phoenix",+230 490 8128,https://premiumcareclinic.mu/,"-20,2798059","57,4888466",https://maps.google.com/?cid=15318582374856763829&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJnTTYnXlbfCERtanlM4KJltQ
Stella Maris Clinic,utiles,cliniques-privees,"Upper Mahatma Gandhi Road, Mootia Lane, Triolet",+230 261 0792,http://www.stellamaris.mu/,"-20,0551234","57,5562917",https://maps.google.com/?cid=2760056351567774652&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJH7iCAqlUfCERvANC26CwTSY
Aegle Clinic,utiles,cliniques-privees,"Francois Mitterand Road, Central Flacq",+230 460 5500,http://www.aegleclinic.mu/,"-20,1907192","57,7221512",https://maps.google.com/?cid=6450592168129724614&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ_VhTRm_5fCERxgBKdGYbhVk
C-Care Wellkin,utiles,cliniques-privees,"Royal Road, Moka 80829",+230 605 1000,https://c-care.com/mu/business_unit/c-care-wellkin/,"-20,2330351","57,5039966",https://maps.google.com/?cid=6571102499386001784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJRxZiL_dafCEReImVcug-MVs
Aegle Cancer Hospital,utiles,cliniques-privees,"Business Park, Rose Belle",+230 660 6000,https://www.aeglecancerhospital.com/,"-20,4207092","57,6043391",https://maps.google.com/?cid=3918622659415706851&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJNaw2TYlhfCER4wxFB4y-YTY
Fortis Clinique Darné,utiles,cliniques-privees,"Georges Guibert St, Curepipe 74111",+230 601 2300,https://c-care.com/mu/business_unit/c-care-darne/,"-20,3128705","57,5169105",https://maps.google.com/?cid=7251802006363650947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJJflQcl1cfCERgzvFyoCTo2Q
Clinique Muller (Ex-Lorette),utiles,cliniques-privees,"MGMJ+736, Higginson Street, Curepipe",+230 670 2911,https://clinicmuller.com/,"-20,3168315","57,5301425",https://maps.google.com/?cid=3493477691637062983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ3077ekBcfCERR13HiHNTezA
City Clinic,utiles,cliniques-privees,"Sir Edgar Laurent St, Port Louis",+230 206 1600,https://cityclinic.mu/,"-20,162777","57,514945",https://maps.google.com/?cid=9570769091931284457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ4TSkPwJRfCER6SPa78cz0oQ
La Clinique Mauricienne,utiles,cliniques-privees,"QF9W+478, Moka",+230 454 3061,,"-20,2323454","57,4954073",https://maps.google.com/?cid=3444009279583241970&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ7ysSKgBbfCER8ka1UDGUyy8
Police Station Bel Ombre,utiles,postes-police,"F9XX+399, B9, Bel Ombre",+230 622 5303,,"-20,5023484","57,3984844",https://maps.google.com/?cid=13839851615299400566&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJfUMC2jtufCERdnMJqrcHEcA
MUA (Head Office & General Insurance),utiles,assurances,"Level 2, Le Caudan Waterfront, Barkly Wharf, Port Louis",+230 207 5500,http://www.mua.mu/,"-20,1613703","57,498351",https://maps.google.com/?cid=11631448374997799728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJZVkSz1RQfCERMNMJx6s0a6E
Eagle Insurance Limited,utiles,assurances,"15, A5 Wall St, Quatre Bornes",+230 460 9200,http://www.eagle.mu/,"-20,2453967","57,4944987",https://maps.google.com/?cid=6984120376397914300&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJkSROtFJQfCERvODDl3qU7GA
Phoenix Insurance (Mauritius) Limited,utiles,assurances,"36 Sir William Newton St, Port Louis",+230 405 5080,http://www.phoenixins.mu/,"-20,1627516","57,503995",https://maps.google.com/?cid=9071252912690268791&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJvcpGxlRQfCERd4qhaHaQ430
Phoenix insurance Mauritius ltd (Coromandel Branch),utiles,assurances,"RF2C+M2H, A1, Beau Bassin-Rose Hill",+230 212 3939,,"-20,1983089","57,4701007",https://maps.google.com/?cid=5083530434063333635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJBRqElMFbfCERA3k7__5TjEY
Golden One Agency Ltd - SICOM Insurance,utiles,assurances,"Dispensary Rd, Triolet",+230 5252 2139,,"-20,0579031","57,5489331",https://maps.google.com/?cid=143119302405913742&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJq89KIJNTfCERjvxnTD92_AE
A-Brokers Ltd,utiles,assurances,"Lavoquer Street, Port Louis",+230 213 9528,http://xenial.mu/,"-20,165843","57,5037507",https://maps.google.com/?cid=16446560582310952582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJjVgf22lRfCERhv6VRbbrPeQ
Coveraxis,utiles,assurances,"MU, 3 Emerald Park, Trianon, Quatre Bornes 72257",+230 460 0888,https://www.coveraxis.com/,"-20,2539948","57,4923796",https://maps.google.com/?cid=2833884940583201752&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJg_prQEdbfCER2GvKwVb7Uyc
Brokers & Consultants Ltd.,utiles,assurances,"P.O. Box 766 Route Old Moka, Sorez, Port Louis",+230 286 4449,,"-20,1786361","57,4812231",https://maps.google.com/?cid=17051688867760668403&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJD1y3ID5QfCER835bd67Eo-w
MIB Ltd.,utiles,assurances,"Route parellele qui descend la rue Royale, 29 Rue David Rte Royale, Port Louis",+230 217 8888,,"-20,1568195","57,5075654",https://maps.google.com/?cid=16978511137538715936&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJb_9zb6tRfCERIDECcOzJn-s
SanlamAllianz General Insurance Ltd - Head Office,utiles,assurances,"2 St Georges St, Port Louis 11302",+230 213 4477,https://sanlam.co.mu/,"-20,1651893","57,4997508",https://maps.google.com/?cid=1558735215939820523&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJg2RhqDZRfCER6xv8nGu9oRU
Phoenix Insurance (Mauritius) Limited,utiles,assurances,"XJJC+XR3, Royal Road, Petit Raffray",+230 212 3939,,"-20,0176231","57,622072",https://maps.google.com/?cid=14712505025146074050&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJfTO0SQCrfSERwjP7w15RLcw
SWAN,utiles,assurances,"Swan Center, 10 Intendance St, Port Louis",+230 207 3500,http://www.swanforlife.com/en,"-20,1638416","57,5035495",https://maps.google.com/?cid=3564384602670023343&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJYeigo1RQfCERr8IERek8dzE
Phoenix Insurance Limited(Flacq Branch),utiles,assurances,"RP4G+PGR, Royal Rd, Central Flacq",+230 212 3939,,"-20,1931305","57,726251",https://maps.google.com/?cid=6296196549152515775&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJt7SYSIn5fCERv6ZGHGeVYFc
U cover ltd,utiles,assurances,"A8, Quatre Bornes",+230 427 5050,,"-20,2600291","57,4855834",https://maps.google.com/?cid=14646004849307446259&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJo2fGRtNbfCER82ueBdAPQcs
NIC Mauritius,utiles,assurances,"217 A 10, Curepipe 74432",+230 602 3000,http://www.nicl.mu/,"-20,3207878","57,526498",https://maps.google.com/?cid=9708468851752419572&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ63E96UZcfCER9MClpftou4Y
Sanlam Allianz insurance Grand Bois,utiles,assurances,"Seewsagur lane, Grand Bois",+230 5509 8959,http://jubilee-allianz.com/mu,"-20,4207377","57,5474695",https://maps.google.com/?cid=11029978916229032151&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJlWroIAFnfCER1yjhjWJbEpk
Ioga,utiles,assurances,"ioga, 6 Brown Sequard St, Curepipe",+230 670 3329,http://www.ioga.mu/,"-20,3226503","57,5250736",https://maps.google.com/?cid=1819709729453145139&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJRaiNBT1dfCERM3xgklvoQBk
Four Sights Financial Planning Ltd,utiles,assurances,"St Vincent de Paul Ave, Pailles",+230 286 1616,,"-20,1900822","57,4819151",https://maps.google.com/?cid=12959765646695222786&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJk94YOuNRfCERAk6UHzFW2rM
Quantum Insurance,utiles,assurances,"Lot 15A4, Hyvec Business Park, 72201 Wall St, Quatre Bornes",+230 659 0659,https://www.quantuminsurance.com/,"-20,2454973","57,4941524",https://maps.google.com/?cid=11321931405904972392&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJYfcLD_tbfCERaApOpKCUH50
Afri Life Insurance,utiles,assurances,"MU, 4 Labourdonnais Ave, Quatre Bornes 72350",+230 403 5200,http://afrilifeinsurance.com/,"-20,2679613","57,4767803",https://maps.google.com/?cid=1423677135938333890&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ8VU7y0VbfCERwixz6s_qwRM
RPL Insurance Agency,utiles,assurances,"Suite 405, 4th Floor, Shehnaz Tower, 30 Louis Pasteur St, Port Louis",+230 216 5262,,"-20,1614781","57,5054683",https://maps.google.com/?cid=7988878574442625688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJf_iMfHRRfCERmLphj7wy3m4
Allianz Tower (Allianz Services Mauritius),utiles,assurances,"MU, Rue de L'institut, Quatre Bornes 72201",+230 465 4600,https://www.linkedin.com/company/allianz-services/,"-20,2413304","57,4926887",https://maps.google.com/?cid=18427110205031811446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ0VaKxOFbfCERdonltxk_uv8
Advanta Global Services,utiles,assurances,"Level 3, Alexander House, 35 Cybercity, Alexander House, Quatre Bornes 72201",+230 402 6893,http://www.advantaglobal.com/,"-20,2423554","57,4930228",https://maps.google.com/?cid=4744077483152593637&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ7U8TQ-JafCER5VI98lVZ1kE
Good Harvest Ltd.,utiles,assurances,"Rue Eugene Laurent, Port Louis",+230 207 8888,https://www.goodharvest.mu/,"-20,1628046","57,5061536",https://maps.google.com/?cid=9317643728288959572&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ34aZhv9QfCERVExPmJrrToE
Mauritius Financial Investment Advisor,utiles,assurances,"Arsenal Branch Rd, Calebasses",+230 5718 8090,,"-20,1110621","57,5530394",https://maps.google.com/?cid=6883769807749894277&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ89NAFXJTfCERhdB9GisQiF8
City Brokers Ltd.,utiles,assurances,"John Kennedy St, Port Louis",+230 208 2522,http://www.citybrokers.mu/,"-20,1616099","57,5010748",https://maps.google.com/?cid=7933825820174452768&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ2X_Xj6xRfCERIAhSWYycGm4
NEOCOV LTD,utiles,assurances,"Marine Road MU, Fanfaron Quays, Caudan, Port Louis 11307",+230 214 2088,http://www.neocov.com/,"-20,1557883","57,5047159",https://maps.google.com/?cid=2126018601475584935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJeXFCsB9bfCERpzPTZqcigR0
Matco Insurance Agency,utiles,assurances,"Allee Brillant Castel,Near Vers Route Phoenix Mahebourg, Vacoas-Phœnix",+230 698 5994,,"-20,2938984","57,5174403",https://maps.google.com/?cid=3738479194958147630&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJzdejs3lcfCERLjCrPwW_4TM
Heritage Villas Valriche Sales Office,utiles,banques,"MU, Château Gardens, Coastal Road, Bel Ombre 61002",+230 623 5620,http://www.villasvalriche.com/,"-20,5026662","57,4134127",https://maps.google.com/?cid=2363308673727397078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJHRscFDRufCER1vweqLcozCA
BARNES Mauritius - Moka,utiles,banques,"MU, QGGG+46F Les Allées, d'Helvétia, Moka 80840",+230 460 8213,https://www.barnes-mauritius.com/en/contact-us/barnes-ile-maurice-moka.html,"-20,224685","57,5255596",https://maps.google.com/?cid=5967303379227416063&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJyREB8W1bfCER_5XWqc4e0FI
Warwyck Private Bank LTD,utiles,banques,"Warwyck House, Nalletamby Road, Phoenix 73538, Vacoas-Phoenix",+230 698 2700,,"-20,2762214","57,4969453",https://maps.google.com/?cid=1067811976224986234&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJI09iAHBbfCERelTMuVWh0Q4
BARNES Belle Mare,utiles,banques,"MU, Plage, Coastal Road, Poste de Flacq 41602",+230 415 8574,https://www.barnes-mauritius.com/,"-20,1686488","57,766047",https://maps.google.com/?cid=8635528763033593545&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJJ1aC-Ij9fCERySZJMKiP13c
Blitz electrical works,utiles,depannages,"MGXG+2CV, Curepipe",+230 5257 0242,,"-20,302396","57,5260415",https://maps.google.com/?cid=11338796162786600197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJc9auKrpdfCERBSV11wh_W50
Asl electrical pro,utiles,depannages,"MU, Cité Malherbes c34, road, Curepipe 71943",+230 5925 1246,https://labonneandriano3.wixsite.com/website,"-20,3099323","57,5314788",https://maps.google.com/?cid=16307373300765969586&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJETuimEpdfCERskzY651tT-I
Cesar Enterprise Ltd,utiles,depannages,"XM76+QH8, Goodlands",+230 283 4178,,"-20,035591","57,6614389",https://maps.google.com/?cid=5320856583126537045&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJm5KKY-kBfSERVVMOCt9610k
Sandeep Taxi service,utiles,taxis,"MU, Pointe aux Piments 21306",+230 5791 1606,,"-20,0571673","57,5259451",https://maps.google.com/?cid=17634267973945203812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJxWxflX5TfCERZBwNvUqBufQ
Taxi,utiles,taxis,"Temple Rd, Rivière du Rempart",+230 5800 8803,http://taxi1061.wordpress.com/,"-20,1044031","57,6913767",https://maps.google.com/?cid=7853793644334884032&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ-3AUE03-fCERwCTNVbVH_mw
Souillac Taxi Stand,utiles,taxis,"FGJC+2WP, B9, Souillac",+230 5905 9323,,"-20,519913","57,5223434",https://maps.google.com/?cid=7695150883202857741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJwdtwH-lkfCERDftWJvWqymo
Paco Taxi,utiles,taxis,"MU, J9W8+743, Black River 90601",,,"-20,3543559","57,3653071",https://maps.google.com/?cid=2107740796261308871&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJMa75RC5rfCERxxnBPxYzQB0
Taksi Mauritius,utiles,transferts,"Quatre Bornes, Maurice",+230 5255 6255,https://www.taksimauritius.com/,"-20,2400278","57,4852315",https://maps.google.com/?cid=13104948470629949322&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ85acC8JbfCERil-ydzMh3rU
Elite Fitness Studio,coaching,sports-bien-etre,"Crossing B11 B12 MU, The Vale 31302",+230 5718 7224,,"-20,0275138","57,6019646",https://maps.google.com/?cid=9238381965922856548&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJoVWE2cWrfSERZO40cnNTNYA
Fitness Formula,coaching,sports-bien-etre,"Avenue Des Loriots, Sodnac Ave, Quatre Bornes",+230 5708 7107,,"-20,2735573","57,4790462",https://maps.google.com/?cid=12655792312559932972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJn5RM_JBbfCERLBZBFQ5ooq8
MPRB,coaching,famille,"VG44+52J, Port Louis",+230 240 4148,,"-20,144691","57,505225",https://maps.google.com/?cid=17993273075506008454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJn6sVT5ZRfCERhtEinIfytPk
Centre Libellule,coaching,famille,"Rue du Persil, Quatre Bornes",+230 5940 2580,http://www.centre-libellule.com/,"-20,2425425","57,4815075",https://maps.google.com/?cid=4073534806412566102&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJTT4n0KdbfCERVh5p7FIaiDg
YUVA Mauritius,coaching,famille,"MU, 204, Jade Court Jummah Mosque St, Port Louis 11602",+230 5252 5556,https://yuva.info/,"-20,1610518","57,5062669",https://maps.google.com/?cid=13944639202413126890&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ97KHwKpRfCER6iTSBHlPhcE
A.P.E.I.M.,coaching,famille,Quatre Bornes,+230 467 1398,https://apeim.org/,"-20,2529869","57,4949874",https://maps.google.com/?cid=15751348056935038768&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJo7wMZBpbfCERMP8mg5oHmNo
Adolescent Non Formal Education Network (ANFEN),coaching,famille,"389 Royal Rd, Beau Bassin-Rose Hill",+230 465 1484,http://www.anfen.mu/,"-20,2381137","57,47182",https://maps.google.com/?cid=6972927916639481715&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJGXDzCSxbfCERc2-z-_7QxGA
Atelier de formation Joie de Vivre,coaching,famille,"GF3G+86V, Chemin Grenier",+230 622 8819,,"-20,4966289","57,4755443",https://maps.google.com/?cid=10492874420518227613&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJz3YKAi9lfCERnY7FG7EtnpE
César Tierz,coaching,famille,"indigo view No1 avenue des campeches Tamarin MU, Tamarin 90908",+230 5975 5970,http://cesaremdr.com/,"-20,3389672","57,3786901",https://maps.google.com/?cid=7947905875634440078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJqXJk8oxDfCERjkduuUiiTG4
Société des Professionnels en Psychologie,coaching,famille,"15 Coriolis Ave, Quatre Bornes",+230 5940 2580,https://spp-maurice.com/membres/annuaire-consultation-privee,"-20,2488629","57,4769216",https://maps.google.com/?cid=13363410876832380818&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJAWju_SRbfCERkncv3WNfdLk
Belle Âme Brocante,seconde-main,equipement-maison,"Cité de Kerhuel, 29800 La Roche-Maurice, France",+33 6 95 12 64 43,,"48,4694496","-4,1953162",https://maps.google.com/?cid=6672887684373322678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJRblO8fxNEUgRtpsmlf7bmlw
Au Vide Grenier Saint Pierre,seconde-main,equipement-maison,"71 Rte de la Ligne Paradis, ST PIERRE 97410, La Réunion",+262 262 39 79 58,https://auvidegrenier.fr/magasins/au_vide_grenier_saint_pierre,"-21,3143636","55,4760794",https://maps.google.com/?cid=3447980551917671462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJt1PgFuqhgiERJhSCNQuw2S8
Auto Dream Ltd,seconde-main,voitures-2-roues,"Mayavaram Street Royal Road Souillac MU, Souillac 60810",+230 5763 1200,,"-20,5185632","57,523407",https://maps.google.com/?cid=9572529918279373138&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJ8QzrNhZlfCERUlHXRD512IQ
Salim Auto Co.Ltd,seconde-main,voitures-2-roues,"A2, Brisee Verdiere",+230 5257 3389,http://www.salimauto.co/,"-20,1709117","57,656513",https://maps.google.com/?cid=10675344372398464738&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJq6qqqqP4fCER4p7GcyVxJpQ
BS Motors Ltd,seconde-main,voitures-2-roues,"Royal Road Ecroignard Flacq, QPGR+2FR, Ecroignard",+230 5763 1253,,"-20,2248903","57,7411435",https://maps.google.com/?cid=5609846087954089230&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJCYG5RCf7fCERDkUedUst2k0
AutoCloud.mu,seconde-main,voitures-2-roues,"Le Barachois, Tamarin",+230 5254 7567,https://autocloud.mu/,"-20,3241491","57,3808741",https://maps.google.com/?cid=8384584394327507722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJLR5mKVVDfCERCsMsTRUHXHQ
BM Bookcentre Co. Ltd,seconde-main,jeux-livres,"Royal Road, A10 Curepipe Road, Curepipe 74217",+230 670 0617,https://www.facebook.com/bmbookcentre/,"-20,3040575","57,5233215",https://maps.google.com/?cid=17848338246054769287&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJfe8I62lcfCERh_Ic-xEJsvc
Éditions Le Printemps- Curepipe,seconde-main,jeux-livres,Curepipe,+230 674 0052,http://elpmauritius.com/,"-20,3223125","57,5264375",https://maps.google.com/?cid=3974247892972975812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12/07/2026,,ChIJP4HhXUZcfCERxLb_9WZdJzc
